iteration, destination,9->6,9->3,0->4,0->2,0->1,0->7,4->0,4->2,4->1,4->7,8->5,8->3,2->0,2->4,2->1,2->7,6->9,6->3,5->8,5->3,1->0,1->4,1->2,1->7,7->0,7->4,7->2,7->1,3->9,3->8,3->6,3->5,
393,9,1.0,1.0,1.6666666666666665,2.3504329004329003,1.25,5.357972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.4734848484848484,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,1.9948412698412699,2.904816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
394,9,1.0,1.0,1.6666666666666665,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.5734848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,1.9948412698412699,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
395,9,1.0,1.0,1.6666666666666665,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.5734848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,1.9948412698412699,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
396,9,1.0,1.0,1.6666666666666665,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.5734848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,1.9948412698412699,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
397,9,1.0,1.0,1.7916666666666665,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
398,9,1.0,1.0,1.7916666666666665,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
399,9,1.0,1.0,1.7916666666666665,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.557142857142857,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
400,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.457972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
401,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
402,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
403,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
404,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
405,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
406,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
407,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.189087301587301,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
408,9,1.0,1.0,2.125,2.3504329004329003,1.25,5.707972582972583,3.7003968253968265,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
409,9,1.0,1.0,2.4583333333333335,2.3504329004329003,1.25,5.707972582972583,4.03373015873016,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
410,9,1.0,1.0,2.4583333333333335,2.3504329004329003,1.25,5.707972582972583,4.03373015873016,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
411,9,1.0,1.0,2.5694444444444446,2.3504329004329003,1.25,5.707972582972583,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.4375522138680035,1.5752917833800186,1.1458333333333333,1.25,
412,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,5.707972582972583,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.637552213868004,1.5752917833800186,1.1458333333333333,1.25,
413,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,5.707972582972583,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.637552213868004,1.5752917833800186,1.1458333333333333,1.25,
414,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,6.041305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,7.637552213868004,1.5752917833800186,1.1458333333333333,1.25,
415,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,6.041305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.25,
416,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,6.541305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.522420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.25,
417,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,6.541305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.25,
418,9,1.0,1.0,2.5694444444444446,2.5504329004329005,1.25,6.541305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.6984848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.325,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.25,
419,9,1.0,1.0,2.6944444444444446,2.5504329004329005,1.25,6.541305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.25,
420,9,1.0,1.0,2.6944444444444446,2.5504329004329005,1.25,6.641305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
421,9,1.0,1.0,2.6944444444444446,2.5504329004329005,1.25,7.141305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
422,9,1.0,1.0,2.6944444444444446,2.717099567099567,1.25,7.141305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
423,9,1.0,1.0,2.6944444444444446,2.717099567099567,1.25,7.141305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
424,9,1.0,1.0,2.6944444444444446,2.717099567099567,1.25,7.141305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
425,9,1.0,1.0,2.6944444444444446,2.717099567099567,1.25,7.141305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.004816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
426,9,1.0,1.0,2.6944444444444446,2.717099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.254816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
427,9,1.0,1.0,2.6944444444444446,2.717099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,1.8904761904761902,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.7392857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.254816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
428,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.0,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.1640232471347023,1.0,7.772420634920634,1.0625,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.254816382447962,8.137552213868004,1.5752917833800186,1.1458333333333333,1.35,
429,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.2751343582458134,1.0,7.772420634920634,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.45,1.3587662337662336,2.11984126984127,3.254816382447962,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
430,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.2751343582458134,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.5611111111111111,1.3587662337662336,2.11984126984127,3.254816382447962,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
431,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.2751343582458134,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.5611111111111111,1.3587662337662336,2.11984126984127,3.254816382447962,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
432,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.2751343582458134,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.5611111111111111,1.3587662337662336,2.11984126984127,3.254816382447962,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
433,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.2751343582458134,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.5611111111111111,1.3587662337662336,2.11984126984127,3.254816382447962,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
434,9,1.0,1.0,2.6944444444444446,2.967099567099567,1.25,7.391305916305916,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.4111111111111112,1.9892857142857143,3.2751343582458134,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.3214285714285714,1.5611111111111111,1.3587662337662336,2.11984126984127,3.254816382447962,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
435,9,1.0,1.0,2.6944444444444446,1.0,1.25,1.0,4.144841269841271,2.5260881370091894,2.14047619047619,1.8234848484848485,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.0,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0,1.0,1.0,1.5611111111111111,1.3587662337662336,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
436,9,1.0,1.0,2.6944444444444446,1.0,1.25,1.0588235294117647,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.0,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.0,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
437,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0588235294117647,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
438,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0588235294117647,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
439,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0588235294117647,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,7.8835317460317444,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
440,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0588235294117647,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.083531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
441,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0588235294117647,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.083531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
442,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.083531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
443,9,1.0,1.0,2.6944444444444446,1.1,1.25,1.0,4.144841269841271,2.5260881370091894,2.1992997198879545,1.8823083778966132,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.5611111111111111,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.35,
444,9,1.0,1.0,1.077777777777778,1.1,1.25,1.0,4.144841269841271,2.5260881370091894,2.1992997198879545,1.0,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
445,9,1.0,1.0,1.077777777777778,1.1,1.25,1.0,4.144841269841271,2.5260881370091894,2.1992997198879545,1.0,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
446,9,1.0,1.0,1.077777777777778,1.1,1.25,1.0,4.144841269841271,2.5260881370091894,2.1992997198879545,1.0,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.0588235294117647,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
447,9,1.0,1.0,1.077777777777778,1.1,1.4166666666666667,1.0,4.144841269841271,2.5260881370091894,2.365966386554621,1.0,1.1111111111111112,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.2254901960784315,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
448,9,1.0,1.0,1.0,1.1,1.4166666666666667,1.0,1.0,2.5260881370091894,1.0,1.0,1.0,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.2254901960784315,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
449,9,1.0,1.0,1.0,1.1,1.9166666666666667,1.0,1.0,2.5260881370091894,1.0,1.0,1.0,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.3333333333333333,1.0,2.011204481792717,1.2254901960784315,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
450,9,1.0,1.0,1.0,1.1,1.9166666666666667,1.0,1.0,2.5260881370091894,1.0,1.0,1.0,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.6666666666666665,1.0,2.011204481792717,1.2254901960784315,1.1,1.0,1.0,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
451,9,1.0,1.0,1.0,1.1,1.9166666666666667,1.0,1.0,2.5260881370091894,1.0,1.0,1.0,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.6666666666666665,1.0,2.011204481792717,1.2254901960784315,1.1,1.0,1.25,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
452,9,1.0,1.0,1.0,1.1,1.9166666666666667,1.0,1.0,2.5260881370091894,1.0,1.0,1.0,1.0833333333333333,1.0,1.9892857142857143,1.1,1.0,8.208531746031744,1.1736111111111112,1.6666666666666665,1.0,2.011204481792717,1.2254901960784315,1.1,1.0,1.25,1.4175897631779983,2.11984126984127,1.0,8.248663324979114,1.5752917833800186,1.1458333333333333,1.0,
