iteration, destination,2->6,0->1,0->9,0->8,0->5,0->4,3->7,3->1,7->3,7->1,1->0,1->3,1->7,1->4,6->2,6->8,6->5,9->0,9->8,9->5,9->4,8->0,8->6,8->9,8->5,8->4,5->0,5->6,5->9,5->8,5->4,4->0,4->1,4->9,4->8,4->5,
410,9,14.929827588798478,1.0,54.714862600215326,1.0,14.929827588798478,14.929827588798478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.929827588798478,637.3632315909024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,666.9108724070232,1.0,1.0,1.0,1.0,14.929827588798478,1.0,1.0,1.0,14.929827588798478,
411,9,1.0,1.0,2225.048498325287,1.0,2225.048498325287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.284826821030642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6423.024385834638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
412,9,1.0,1.0,2225.048498325287,1.0,2225.048498325287,1.0,1.0,25.202068056355376,1.0,1.0,1.0,25.202068056355376,1.0,1.0,1.0,3.284826821030642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6423.024385834638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
413,9,1.0,1.0,2225.048498325287,1.0,2225.048498325287,1.0,1.0,25.202068056355376,1.0,1.0,1.0,25.202068056355376,1.0,1.0,1.0,3.284826821030642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6423.024385834638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
414,9,1.0,1.0,2225.048498325287,1.0,2225.048498325287,1.0,1.0,25.202068056355376,1.0,1.0,1.0,25.202068056355376,1.0,1.0,1.0,3.284826821030642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6423.024385834638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
415,9,1.0,1.0,2225.048498325287,1.0,2225.048498325287,1.0,1.0,25.202068056355376,1.0,1.0,1.0,25.202068056355376,1.0,1.0,1.0,3.284826821030642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6423.024385834638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
416,9,1.0,1.0,11.4673997857537,1.0,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.102823835727094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
417,9,1.0,1.0,522.2556127885888,1.0,522.2556127885888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1395.5993267967383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
418,9,1.0,1.0,522.2556127885888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
419,9,1.0,1.0,522.2556127885888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
420,9,1.0,1.0,522.2556127885888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.714862600215326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
421,9,1.0,1.0,2.691588029073608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
422,9,1.0,1.0,44.41406233744976,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,
423,9,1.0,1.0,44.41406233744976,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,
424,9,1.0,1.0,44.41406233744976,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,
425,9,1.0,1.0,44.41406233744976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
426,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
427,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
428,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
429,9,1.0,1.0,1.0,1.0,1.0,117.39085287969579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.39085287969579,1.0,1.0,1.0,1.0,1.0,117.39085287969579,1.0,1.0,117.39085287969579,1.0,
430,9,1.0,1.0,1.0,1.0,1.0,117.39085287969579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.39085287969579,1.0,1.0,1.0,1.0,1.0,117.39085287969579,1.0,1.0,117.39085287969579,1.0,
431,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
432,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
433,9,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,12.996300231480323,12.996300231480323,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,
434,9,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,
435,9,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,
436,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
437,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
438,9,1.0,1.0,1.0,1.0,1.0,2225.048498325287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
439,9,1.0,1.0,1.0,1.0,1.0,2225.048498325287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
440,9,1.0,14.929827588798478,1.0,1.0,1.0,2225.048498325287,1.0,14.929827588798478,1.0,1.0,14.929827588798478,1.0,14.929827588798478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
441,9,1.0,1.0,1.0,1.0,1.0,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
442,9,1.0,1.0,1.0,1.0,1.0,11.4673997857537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
443,9,1.0,1.0,194.03252174826372,1.0,1.0,1752.6251939958634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,1.0,
444,9,1.0,1.0,194.03252174826372,1.0,1.0,1752.6251939958634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,1.0,
445,9,1.0,1.0,194.03252174826372,1.0,1.0,1752.6251939958634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.03252174826372,1.0,1.0,1.0,1.0,
446,9,1.0,1.0,1.0,1.0,1.0,9.032636272540513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
447,9,1.0,1.0,1.0,1.0,1.0,9.032636272540513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
448,9,1.0,1.0,1.0,1.0,1.0,9.032636272540513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
449,9,1.0,1.0,1.0,1.0,1.0,9.032636272540513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
450,9,1.0,1.0,1.0,1.0,1.0,9.032636272540513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
451,9,2225.048498325287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2225.048498325287,1.0,2225.048498325287,1.0,1.0,1.0,
452,9,2225.048498325287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6069181.14590411,1.0,2225.048498325287,9100.438150002134,1.0,9100.438150002134,
453,9,2225.048498325287,1.0,1765780.963259012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6069181.14590411,1.0,2225.048498325287,9100.438150002134,1.0,9100.438150002134,
454,9,2225.048498325287,1.0,1765780.963259012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6069181.14590411,1.0,2225.048498325287,9100.438150002134,1.0,9100.438150002134,
455,9,2225.048498325287,1.0,1765780.963259012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6069181.14590411,1.0,2225.048498325287,9100.438150002134,1.0,9100.438150002134,
456,9,11.4673997857537,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,1.0,1.0,1.0,1.0,1.0,1765780.963259012,31279.19531849522,1.0,11.4673997857537,46.901612513231356,1.0,46.901612513231356,
457,9,11.4673997857537,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,1.0,1.0,1.0,1.0,1.0,1765780.963259012,31279.19531849522,1.0,11.4673997857537,8.5675046284280815E9,1.0,46.901612513231356,
458,9,11.4673997857537,1.0,2.0248916239764307E7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,1.0,1.0,9100.438150002134,1.0,1.0,1765780.963259012,31279.19531849522,1.0,11.4673997857537,8.5675046284280815E9,1.0,46.901612513231356,
459,9,11.4673997857537,1.0,2.0248916239764307E7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1765780.963259012,1.0,1.0,9100.438150002134,1.0,1.0,1765780.963259012,31279.19531849522,1.0,11.4673997857537,8.5675046284280815E9,1.0,46.901612513231356,
460,9,151.01794815636816,1.0,2.0248916239764307E7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.929827588798478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.929827588798478,1.3594873737745626E7,14.929827588798478,1.0,9100.438150002134,1.0,1.0,1.3594873737745626E7,31279.19531849522,1.0,11.4673997857537,8.5675046284280815E9,1.0,46.901612513231356,
461,9,1.0,1.0,104358.36249159927,1.0,1.0,1.0,793.5921237618222,1.0,1.0,793.5921237618222,1.0,793.5921237618222,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70064.92321624086,1.0,1.0,46.901612513231356,1.0,1.0,70064.92321624086,161.20594133738402,1.0,1.0,4.41549929425931E7,1.0,1.0,
462,9,1.0,1.0,104358.36249159927,1.0,1.0,1.0,793.5921237618222,1.0,1.0,793.5921237618222,1.0,793.5921237618222,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70064.92321624086,1.0,1.0,46.901612513231356,1.0,1.0,70064.92321624086,161.20594133738402,1.0,1.0,4.41549929425931E7,1.0,1.0,
463,9,1.0,1.0,104358.36249159927,1.0,1.0,1.0,793.5921237618222,1.0,1.0,793.5921237618222,1.0,793.5921237618222,793.5921237618222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70064.92321624086,1.0,1.0,46.901612513231356,1.0,1.0,70064.92321624086,161.20594133738402,1.0,1.0,4.41549929425931E7,1.0,1.0,
464,9,12.996300231480323,1.0,104358.36249159927,1.0,1.0,1.0,793.5921237618222,1.0,1.0,793.5921237618222,1.0,793.5921237618222,793.5921237618222,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70064.92321624086,1.0,1.0,46.901612513231356,1.0,1.0,70064.92321624086,161.20594133738402,1.0,1.0,4.41549929425931E7,1.0,1.0,
465,9,12.996300231480323,1.0,104358.36249159927,1.0,1.0,1.0,793.5921237618222,1.0,1.0,793.5921237618222,1.0,793.5921237618222,793.5921237618222,1.0,12.996300231480323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70064.92321624086,1.0,1.0,46.901612513231356,1.0,1.0,70064.92321624086,1.0,1.0,1.0,4.41549929425931E7,1.0,1.0,
466,9,1.0,1.0,537.8395412857321,1.0,1.0,1.0,4.089995412168185,1.0,1.0,4.089995412168185,1.0,4.089995412168185,4.089995412168185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,361.0988641746495,1.0,1.0,1.0,227564.9079069321,1.0,1.0,
467,9,1.0,1.0,537.8395412857321,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,4.089995412168185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,361.0988641746495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227564.9079069321,1.0,1.0,
468,9,1.0,1.0,537.8395412857321,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,4.089995412168185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5589785218757236E8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227564.9079069321,1765780.963259012,1.0,
469,9,1.0,1.0,537.8395412857321,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,4.089995412168185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.601089629176371E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227564.9079069321,1.2371930760744229E11,1.0,
470,9,1.0,1.0,537.8395412857321,1.0,1.0,1.0,1.0,1.0,1.0,4.089995412168185,1.0,1.0,4.089995412168185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.601089629176371E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227564.9079069321,1.2371930760744229E11,1.0,
471,9,1.0,1.0,2.7719040933948382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3712981657506844E10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1172.8183804268338,6.376215002140496E8,1.0,
472,9,1.0,1.0,2.7719040933948382,1.0,1.0,20.722728453107575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3712981657506844E10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.722728453107575,1.0,16468.627178160357,6.376215002140496E8,20.722728453107575,
473,9,1.0,1.0,2.7719040933948382,1.0,1.0,20.722728453107575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3712981657506844E10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.722728453107575,1.0,16468.627178160357,6.376215002140496E8,20.722728453107575,
474,9,1.0,1.0,2.7719040933948382,1.0,1.0,20.722728453107575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3712981657506844E10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.722728453107575,1.0,16468.627178160357,6.376215002140496E8,20.722728453107575,
475,9,1.0,1.0,2.7719040933948382,1.0,1.0,20.722728453107575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3712981657506844E10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.722728453107575,1.0,16468.627178160357,6.376215002140496E8,20.722728453107575,
476,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2221137695809576E8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.87560244940121,1.0,1.0,
477,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2782781833321225E14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.87560244940121,1.0,1.0,
478,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2782781833321225E14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.87560244940121,1.0,1.0,
479,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2782781833321225E14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.87560244940121,1.0,1.0,
480,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2782781833321225E14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.87560244940121,1.0,1.0,
481,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895508823955515E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
482,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895508823955515E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
483,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895508823955515E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
484,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895508823955515E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
485,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6895508823955515E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
486,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.707565449196026E9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
487,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.707565449196026E9,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
488,9,1.0,1.0,1.0,17.425256765380208,1.0,1.0,17.425256765380208,1.0,17.425256765380208,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.412516042122973E10,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,
489,9,1.0,1.0,1.0,17.425256765380208,1.0,1.0,17.425256765380208,1.0,17.425256765380208,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.412516042122973E10,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,
490,9,1.0,1.0,1.0,17.425256765380208,1.0,1.0,17.425256765380208,1.0,17.425256765380208,1.0,1.0,9100.438150002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2655043587577536E16,1.0,1.0,1.0,1.0,9100.438150002134,1.0,1.0,17.425256765380208,1.0,1.0,1.0,1.0,
491,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6829675403561475E14,1.0,1.0,1.0,1.0,46.901612513231356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
